ISBN10	ISBN13	Title	Author	Cover	Publisher	Pages
3446201882	9783446201880	Die Stadt Der Wilden Götter	Isabel Allende,Svenja Becker	http://www.openisbn.com/cover/3446201882_72.jpg	Hanser Belletristik	360
0759901260	9780759901261	Cowboy In My Pocket	Kate Douglas	http://www.openisbn.com/cover/0759901260_72.jpg	Hard Shell Word Factory	216
0679764003	9780679764007	A Happy Death	Albert Camus	http://www.openisbn.com/cover/0679764003_72.jpg	Vintage	208
0812550609	9780812550603	Arrows Of The Sun	Judith Tarr	http://www.openisbn.com/cover/0812550609_72.jpg	Tor Books	469
1560760516	9781560760511	Firstborn (Dragonlance Elven Nations, Vol 1)	Paul B. Thompson,Tonya R. Carter,Robin Raab	http://www.openisbn.com/cover/1560760516_72.jpg	Wizards Of The Coast	31
156076113X	9781560761136	The Kinslayer Wars (Dragonlance Elven Nations, Vol.2)	Douglas Niles,Robin Raab	http://www.openisbn.com/cover/156076113X_72.jpg	Wizards Of The Coast	314
0345422406	9780345422408	Merrick (Vampire/Witches Chronicles)	Anne Rice	http://www.openisbn.com/cover/0345422406_72.jpg	Ballantine Books	400
0312194560	9780312194567	Girl Walking Backwards	Bett Williams	http://www.openisbn.com/cover/0312194560_72.jpg	St. Martin's Griffin	264
0553570951	9780553570953	Dawn Rochelle, Four Novels: Six Months To Live/ I Want To Live/ So Much To Live For/ No Time To Cry	Lurlene McDaniel	http://www.openisbn.com/cover/0553570951_72.jpg	Starfire	544
0451121082	9780451121080	You Only Live Twice (James Bond)	Ian Fleming	http://www.openisbn.com/cover/0451121082_72.jpg	Signet	0
0140345353	9780140345353	The Devil's Arithmetic	Jane Yolen	http://www.openisbn.com/cover/0140345353_72.jpg	Puffin	176
0671644475	9780671644475	The Conquest	Jude Deveraux	http://www.openisbn.com/cover/0671644475_72.jpg	Pocket Books	320
0373122659	9780373122653	The Honeymoon Contract  (The Kings Of Australia) (Harlequin Presents)	Emma Darcy	http://www.openisbn.com/cover/0373122659_72.jpg	Harlequin	192
037329221X	9780373292219	A Perilous Attraction (Harlequin Historical)	Patricia Frances Rowell	http://www.openisbn.com/cover/037329221X_72.jpg	Harlequin	304
0373259891	9780373259892	Just Kiss Me (Harlequin Temptation)	Kathleen O'Reilly	http://www.openisbn.com/cover/0373259891_72.jpg	Harlequin	224
0373122691	9780373122691	The Pregnant Bride (Harlequin Presents Expecting #2269)	Catherine Spencer	http://www.openisbn.com/cover/0373122691_72.jpg	Harlequin	192
0373122675	9780373122677	To Marry McCloud  (Bachelor Cousins) (Harlequin Presents)	Carole Mortimer	http://www.openisbn.com/cover/0373122675_72.jpg	Harlequin	192
0812507274	9780812507270	The Love Talker	Elizabeth Peters	http://www.openisbn.com/cover/0812507274_72.jpg	Tor Books	256
0070506728	9780070506725	Miracle At Midway	Gordon W. Prange,Donald M. Goldstein,Katherine V.	http://www.openisbn.com/cover/0070506728_72.jpg	McGraw - Hill	469
0525932593	9780525932598	Hill Towns Of Italy: 2	Richard Kauffmann,Field	http://www.openisbn.com/cover/0525932593_72.jpg	Dutton Adult	1
0810913763	9780810913769	The National Geographic Society: 100 Years Of Adventure And Discovery	Courtlandt Dixon Barnes Bryan,Edith M. Pavese	http://www.openisbn.com/cover/0810913763_72.jpg	Abrams	484
0865470561	9780865470569	Mrs. Bridge: A Novel	Evan S. Connell	http://www.openisbn.com/cover/0865470561_72.jpg	North Point Press	246
0688159141	9780688159146	Gates Of Eden: Stories	Ethan Coen	http://www.openisbn.com/cover/0688159141_72.jpg	William Morrow	272
039449461X	9780394494616	Far Tortuga	Peter Matthiessen	http://www.openisbn.com/cover/039449461X_72.jpg	Random House	408
0449908615	9780449908617	Star Country	Jill Robinson	http://www.openisbn.com/cover/0449908615_72.jpg	Fawcett	292
0963440349	9780963440341	Where The Locals Eat: A Guide To The Best Restaurants In America	L. Lee Wilson	http://www.openisbn.com/cover/0963440349_72.jpg	Magellan Pr Inc	1200
0312045875	9780312045876	The Route 66 Traveler's Guide And Roadside Companion	Tom Snyder,Michael Wallis	http://www.openisbn.com/cover/0312045875_72.jpg	St Martins Pr	136
0671769316	9780671769314	New Roadside America: The Modern Traveler's Guide To The Wild And Wonderful World Of America's Tourist	Mike Wilkins,Ken Smith,Doug Kirby	http://www.openisbn.com/cover/0671769316_72.jpg	Fireside	288
0806515015	9780806515014	The Cockroach Hall Of Fame: And 101 Other Off-The-Wall Museums	Sandra Gurvis	http://www.openisbn.com/cover/0806515015_72.jpg	Citadel Pr	276
0767900936	9780767900935	Eat Your Way Across The U.S.A., Revised Edition	Jane Stern,Michael Stern	http://www.openisbn.com/cover/0767900936_72.jpg	Broadway	384
0060965991	9780060965990	Roadfood	Jane Stern,Michael Stern,Michael Stern Rn	http://www.openisbn.com/cover/0060965991_72.jpg	Perennial	512
1559581719	9781559581714	The Food Lover's Handbook To The Southwest	Jane Browne	http://www.openisbn.com/cover/1559581719_72.jpg	Prima Lifestyles	304
0553213938	9780553213935	The Custom Of The Country (Bantam Classics)	Edith Wharton	http://www.openisbn.com/cover/0553213938_72.jpg	Bantam Classics	480
1551668122	9781551668123	Night Of The Blackbird	Heather Graham	http://www.openisbn.com/cover/1551668122_72.jpg	Mira Books	0
0345444078	9780345444073	Shadows Over Innsmouth	Stephen Jones	http://www.openisbn.com/cover/0345444078_72.jpg	Del Rey	480
0802137040	9780802137043	Exploration Of The Valley Of The Amazon	William Lewis Herndon,Gary Kinder	http://www.openisbn.com/cover/0802137040_72.jpg	Grove Press	256
1860461670	9781860461675	Miss Smilla's Feeling For Snow	Peter Hoeg	http://www.openisbn.com/cover/1860461670_72.jpg	Harvill	416
0375410198	9780375410192	The Feast Of Love	Charles Baxter,Johanna Roebas	http://www.openisbn.com/cover/0375410198_72.jpg	Pantheon Books / A Division Of Random House, Inc.	0
0375700153	9780375700156	The Troublesome Offspring Of Cardinal Guzman	Louis De Bernieres	http://www.openisbn.com/cover/0375700153_72.jpg	Vintage	480
0451190548	9780451190543	Coffey's Hands (The Green Mile, Part 3)	Stephen King	http://www.openisbn.com/cover/0451190548_72.jpg	Signet	96
0671553046	9780671553043	Life Support	Tess Gerritsen	http://www.openisbn.com/cover/0671553046_72.jpg	Pocket Books	400
0553232940	9780553232943	Escape (Choose Your Own Adventure #20)	R. A. Montgomery	http://www.openisbn.com/cover/0553232940_72.jpg	Bantam	128
059010683X	9780590106832	Hanson Brothers Biography	Marie T. Morreale	http://www.openisbn.com/cover/059010683X_72.jpg	Scholastic	92
043942089X	9780439420891	The Thief Lord	Cornelia Funke,Oliver Latsch	http://www.openisbn.com/cover/043942089X_72.jpg	The Chicken House	376
0684849224	9780684849225	Advanced Sex Tips For Girls: This Time It's Personal	Cynthia Heimel	http://www.openisbn.com/cover/0684849224_72.jpg	Simon &amp; Schuster	224
0006392466	9780006392460	Working Class Zero	Rob Payne	http://www.openisbn.com/cover/0006392466_72.jpg	HarperCollins Canada	264
0452283825	9780452283824	Baggage	Emily Barr	http://www.openisbn.com/cover/0452283825_72.jpg	Plume	352
044661050X	9780446610506	The Diary Of V: The Breakup	Debra Kent	http://www.openisbn.com/cover/044661050X_72.jpg	Vision	224
0425176045	9780425176047	Falling Bodies	Andrew Mark	http://www.openisbn.com/cover/0425176045_72.jpg	Berkley	273
0449006158	9780449006153	The Night Inspector (Ballantine Reader's Circle)	Frederick Busch	http://www.openisbn.com/cover/0449006158_72.jpg	Ballantine Books	304
0486280381	9780486280387	Civil War Stories (Dover Thrift Editions)	Ambrose Bierce	http://www.openisbn.com/cover/0486280381_72.jpg	Dover Publications	128
0671749102	9780671749101	Principle-Centered Leadership	Stephen R. Covey	http://www.openisbn.com/cover/0671749102_72.jpg	Simon &amp; Schuster	334
0687287529	9780687287529	Becoming A Thinking Christian: If We Want Church Renewal, We Will Have To Renew Thinking In The Church	John B Jr Cobb	http://www.openisbn.com/cover/0687287529_72.jpg	Abingdon Press	146
0142003735	9780142003732	Old Flames	John Lawton	http://www.openisbn.com/cover/0142003735_72.jpg	Penguin (Non-Classics)	544
0451168429	9780451168429	Depraved Indifference (Signet)	Robert K. Tanenbaum	http://www.openisbn.com/cover/0451168429_72.jpg	Signet	408
006055584X	9780060555849	Mission Compromised	Oliver L. North,Joe Musser	http://www.openisbn.com/cover/006055584X_72.jpg	HarperTorch	656
0312104324	9780312104320	The Bluestocking: The Story Of The Famous Forrest Divorce Case	David Delman	http://www.openisbn.com/cover/0312104324_72.jpg	St Martins Pr	287
0552138428	9780552138420	The Brentford Triangle (Brentford Trilogy)	Robert Rankin	http://www.openisbn.com/cover/0552138428_72.jpg	Corgi Books	240
0425180468	9780425180464	Fax Me A Bagel	Sharon Kahn	http://www.openisbn.com/cover/0425180468_72.jpg	Berkley	272
0060092165	9780060092160	Two Cooks A-Killing: An Angie Amalfi Mystery	Joanne Pence	http://www.openisbn.com/cover/0060092165_72.jpg	Avon	352
0061094234	9780061094231	Dirt	Stuart Woods	http://www.openisbn.com/cover/0061094234_72.jpg	HarperTorch	448
0425169855	9780425169858	Date With The Perfect Dead Man (Hannah And Kiki Mysteries)	Annie Griffin	http://www.openisbn.com/cover/0425169855_72.jpg	Berkley	274
0061099805	9780061099809	Swimming To Catalina	Stuart Woods,(none)	http://www.openisbn.com/cover/0061099805_72.jpg	HarperTorch	416
0061093491	9780061093494	Dead In The Water	Stuart Woods	http://www.openisbn.com/cover/0061093491_72.jpg	HarperTorch	432
0061090808	9780061090806	NY DEAD                     MM	Stuart Woods	http://www.openisbn.com/cover/0061090808_72.jpg	HarperTorch	352
0440223709	9780440223702	Taken To The Cleaners (Mandy Dyer Mystery)	Dolores Johnson	http://www.openisbn.com/cover/0440223709_72.jpg	Dell	272
157566691X	9781575666914	Christmas Cookie Murder (Lucy Stone Mysteries, No. 5)	Leslie Meier	http://www.openisbn.com/cover/157566691X_72.jpg	Kensington	256
0140272852	9780140272857	Amistad Pb	Alex Pate	http://www.openisbn.com/cover/0140272852_72.jpg	Penguin Books	320
9057592029	9789057592027	Erzsebet: Roman (Dutch Edition)	Hanna De Heus	http://www.openisbn.com/cover/9057592029_72.jpg	Podium	231
0373121873	9780373121878	The Marriage Arrangement	Helen Bianchin	http://www.openisbn.com/cover/0373121873_72.jpg	Harlequin	192
1583483322	9781583483329	And Not  Make Dreams Your Master	Stephen Goldin	http://www.openisbn.com/cover/1583483322_72.jpg	Iuniverse Inc	224
1551668254	9781551668253	Road Taken	Rona Jaffe	http://www.openisbn.com/cover/1551668254_72.jpg	Mira	512
0151004218	9780151004218	All The Names	Jose Saramago	http://www.openisbn.com/cover/0151004218_72.jpg	Houghton Mifflin Harcourt	256
0812970802	9780812970807	Girl Meets God: A Memoir	Lauren F. Winner	http://www.openisbn.com/cover/0812970802_72.jpg	Random House Trade Paperbacks	320
0830708200	9780830708208	Psalms For God's People: A Bible Commentary For Laymen	Robert K. Johnston	http://www.openisbn.com/cover/0830708200_72.jpg	Kings Court Communications	159
0385249640	9780385249645	Parenting An Only Child	Susan Newman Ph.D	http://www.openisbn.com/cover/0385249640_72.jpg	Main Street Books	256
0590032496	9780590032490	The Witches	Roald Dahl,Quentin Blake	http://www.openisbn.com/cover/0590032496_72.jpg	Puffin	208
1863738487	9781863738484	Crew	Tony McGowan	http://www.openisbn.com/cover/1863738487_72.jpg	Allen &amp; Unwin	252
0749720409	9780749720407	Midnight Ride Of Thomas The Tank Engine Pb	Christopher Awdry	http://www.openisbn.com/cover/0749720409_72.jpg	Mammoth	16
0330363239	9780330363235	Dirt Music	Tim Winton	http://www.openisbn.com/cover/0330363239_72.jpg	Picador	465
0553480669	9780553480665	Anne Of The Island (Anne Of Green Gables)	L.M. Montgomery	http://www.openisbn.com/cover/0553480669_72.jpg	Skylark	256
0140318909	9780140318906	Complete Data Interpretation For The MRCP, 1e (MRCP Study Guides)	S. Hughes	http://www.openisbn.com/cover/0140318909_72.jpg	Churchill Livingstone	304
0553269216	9780553269215	Rainbow Valley (Anne Of Green Gables, No. 7)	L.M. Montgomery	http://www.openisbn.com/cover/0553269216_72.jpg	Starfire	225
0671000500	9780671000509	The WEDDING DAY MYSTERY NANCY DREW 136	Carolyn Keene	http://www.openisbn.com/cover/0671000500_72.jpg	Aladdin	160
0671663194	9780671663193	PICTURE-PERFECT MYSTERY (NANCY DREW 94)	Carolyn Keene	http://www.openisbn.com/cover/0671663194_72.jpg	Aladdin	152
0671464612	9780671464615	BROKEN ANCHOR ND P (Nancy Drew Mystery Stories)	Carolyn Keene	http://www.openisbn.com/cover/0671464612_72.jpg	Aladdin	189
0440220653	9780440220657	The Face On The Milk Carton	Caroline B. Cooney	http://www.openisbn.com/cover/0440220653_72.jpg	Laurel Leaf	184
0440210224	9780440210221	Children Of The River (Laurel-Leaf Contemporary Fiction)	Linda Crew	http://www.openisbn.com/cover/0440210224_72.jpg	Laurel Leaf	240
0064405842	9780064405843	Catherine, Called Birdy (rpkg) (Trophy Newbery)	Karen Cushman	http://www.openisbn.com/cover/0064405842_72.jpg	HarperCollins	224
0671001787	9780671001780	ALASKA	Frank Lauria	http://www.openisbn.com/cover/0671001787_72.jpg	Aladdin	146
0743407865	9780743407861	Brave New Girl	Louisa Luna	http://www.openisbn.com/cover/0743407865_72.jpg	MTV Books	208
3548602746	9783548602745	Die Seekarte	Arturo Pérez-Reverte	http://www.openisbn.com/cover/3548602746_72.jpg	List Taschenbuch	653
379511733X	9783795117337	Flut	Wolfgang Hohlbein	http://www.openisbn.com/cover/379511733X_72.jpg	Schneekluth	0
3548256007	9783548256009	Die Zuckerbäckerin	Petra Durst-Benning	http://www.openisbn.com/cover/3548256007_72.jpg	Ullstein Tb	0
3548255329	9783548255323	Fünf Viertel Einer Orange	Joanne Harris,Charlotte Breuer	http://www.openisbn.com/cover/3548255329_72.jpg	Ullstein Tb	407
354825621X	9783548256214	Chocolat	Joanne Harris,Charlotte Breuer	http://www.openisbn.com/cover/354825621X_72.jpg	Ullstein Tb	0
3716022799	9783716022795	Schattenkinder	Margaret Forster,Roseli Bontjes Van Beek,Saskia Bo	http://www.openisbn.com/cover/3716022799_72.jpg	Arche Verlag	512
3548364160	9783548364162	Die Weiße Hexe, Jubil.-Ausg.	Ilona Maria Hilliges,Peter Hilliges	http://www.openisbn.com/cover/3548364160_72.jpg	Ullstein Tb	0
3548257615	9783548257617	Die Glasbläserin: Roman	Petra Durst-Benning	http://www.openisbn.com/cover/3548257615_72.jpg	Ullstein Tb	495
3548256910	9783548256917	Die Amerikanerin	Petra Durst-Benning	http://www.openisbn.com/cover/3548256910_72.jpg	Ullstein Taschenbuch	475
3426622548	9783426622544	Die Hexe Und Die Heilige	Ulrike Schweikert	http://www.openisbn.com/cover/3426622548_72.jpg	Droemer Knaur	480
0060987324	9780060987329	Girlfriend In A Coma	Douglas Coupland	http://www.openisbn.com/cover/0060987324_72.jpg	Harper Perennial	288
3453863712	9783453863712	Die Orks	Stan Nicholls	http://www.openisbn.com/cover/3453863712_72.jpg	Heyne	800
0192823507	9780192823502	Wuthering Heights (The World's Classics)	Emily Brontï¿1/2,Patsy Stoneman	http://www.openisbn.com/cover/0192823507_72.jpg	Oxford University Press, USA	432
0679986375	9780679986379	Stargirl	Jerry Spinelli	http://www.openisbn.com/cover/0679986375_72.jpg	Knopf Books For Young Readers	192
1740595939	9781740595933	Rite Of Passage: Tales Of Backpacking 'Round Europe	Lonely Planet,Lisa Johnson	http://www.openisbn.com/cover/1740595939_72.jpg	Lonely Planet	199
0609604511	9780609604519	A Recipe For Bees	Gail Anderson-Dargatz	http://www.openisbn.com/cover/0609604511_72.jpg	Harmony	320
2070364178	9782070364176	Silbermann	Lacretelle	http://www.openisbn.com/cover/2070364178_72.jpg	Gallimard	123
0062505521	9780062505521	I Have A Dream: Writings And Speeches That Changed The World, Special 75th Anniversary Edition (Martin Luther King, Jr., Born January 15, 1929)	Martin  Luther King	http://www.openisbn.com/cover/0062505521_72.jpg	HarperOne	256
0449911411	9780449911419	And I Don't Want To Live This Life: A Mother's Story Of Her Daughter's Murder	Deborah Spungen	http://www.openisbn.com/cover/0449911411_72.jpg	Ballantine Books	408
007212248X	9780072122480	Oracle8I For Windows Nt Starter Kit (Oracle Press)	Steve Bobrowski	http://www.openisbn.com/cover/007212248X_72.jpg	Mcgraw-Hill Osborne Media	688
0452254345	9780452254343	Growing Up	Russell Baker	http://www.openisbn.com/cover/0452254345_72.jpg	A Plume Book - New American Library	278
0807115258	9780807115251	Dollar Road	Kjartan Flogstad,Kjartan Flgstad,Nadia M. Christen	http://www.openisbn.com/cover/0807115258_72.jpg	Louisiana State University Press	200
0486290816	9780486290812	The Gambler (Dover Thrift Editions)	Fyodor Dostoyevsky,Dover Thrift Editions	http://www.openisbn.com/cover/0486290816_72.jpg	Dover Publications	112
0880015829	9780880015820	The Sheltering Sky	Paul Bowles	http://www.openisbn.com/cover/0880015829_72.jpg	Ecco Press	318
0449225313	9780449225318	The Mark Of The Assasin	Daniel Silva	http://www.openisbn.com/cover/0449225313_72.jpg	Fawcett Crest	0
0553240765	9780553240764	Shane	Jack Schaefer	http://www.openisbn.com/cover/0553240765_72.jpg	Bantam	119
0609603825	9780609603826	The Forest	Edward Rutherfurd	http://www.openisbn.com/cover/0609603825_72.jpg	Crown	624
0765349671	9780765349675	The Da Vinci Legacy	Lewis Perdue	http://www.openisbn.com/cover/0765349671_72.jpg	Tor Books	400
0553585843	9780553585841	Fountain Of Secrets (Get Connected Romances)	Josie Litton	http://www.openisbn.com/cover/0553585843_72.jpg	Bantam	384
0425192733	9780425192733	Portrait Of A Killer: Jack The Ripper -- Case Closed (Berkley True Crime)	Patricia Cornwell	http://www.openisbn.com/cover/0425192733_72.jpg	Berkley	528
0060525460	9780060525460	The Beachcomber	Josephine Cox	http://www.openisbn.com/cover/0060525460_72.jpg	Avon	400
0446326925	9780446326926	Wild Orchids	Karen Robards	http://www.openisbn.com/cover/0446326925_72.jpg	Warner Books	377
0449206246	9780449206249	Wheel Of Fortune	Susan Howatch	http://www.openisbn.com/cover/0449206246_72.jpg	Fawcett	1184
155166285X	9781551662855	If Looks Could Kill	Heather Graham Pozzessere	http://www.openisbn.com/cover/155166285X_72.jpg	Mira	480
0449207102	9780449207109	The Source	James A. Michener	http://www.openisbn.com/cover/0449207102_72.jpg	Fawcett	0
0385471998	9780385471992	Come As You Are: The Story Of Nirvana	Michael Azerrad	http://www.openisbn.com/cover/0385471998_72.jpg	Three Rivers Press	336
